# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0072738	cellular response to diamide	194	6.095491e-4	1.000000e+0	4.058529e-2	5.658408e+1	3.534563e-2	2	3.534563e-5	2.000000e-3	290	4.528154e-3	1.000000e+0	2.016902e-1	1.485522e+1	1.346328e-1	2	2	1.582278e-3	1.000000e+0	.,.	DAXX,HSF1
GO Biological Process	GO:0007059	chromosome segregation	195	6.125259e-4	1.000000e+0	4.057434e-2	1.738328e+0	2.358588e+1	41	2.358588e-2	4.100000e-2	86	4.300032e-6	5.554351e-2	6.458548e-4	2.093689e+0	2.006029e+1	42	298	3.322785e-2	1.409396e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABRAXAS2,ACTR2,ACTR3,AKAP8L,B9D2,CDC23,CDK5RAP2,CENPK,CENPL,CENPO,CHMP2A,DYNC1LI2,EME2,ESCO2,FAM96A,KIF22,KNL1,KNSTRN,KNTC1,LATS1,LEMD2,LEMD3,MAU2,MCMBP,MMS19,NAA60,NCAPD2,NDC80,NR3C1,NTMT1,NUP160,NUSAP1,OIP5,PDS5B,PHB2,PPP1R7,RACGAP1,RPS27,SETDB2,SMC3,WAPL,ZNF207
GO Biological Process	GO:1902512	positive regulation of apoptotic DNA fragmentation	196	6.296189e-4	1.000000e+0	4.149381e-2	5.566415e+1	3.592977e-2	2	3.592977e-5	2.000000e-3	390	1.297572e-2	1.000000e+0	4.297625e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	BAX,HSF1
GO Biological Process	GO:0032463	negative regulation of protein homooligomerization	197	6.320990e-4	1.000000e+0	4.144580e-2	7.488615e+0	6.676802e-1	5	6.676802e-4	5.000000e-3	571	3.338920e-2	1.000000e+0	7.553210e-1	4.051424e+0	7.404804e-1	3	11	2.373418e-3	2.727273e-1	.,.,.,.,.	CRBN,GBA,PEX14
GO Biological Process	GO:0071763	nuclear membrane organization	198	6.453864e-4	1.000000e+0	4.210331e-2	1.832512e+1	1.637097e-1	3	1.637097e-4	3.000000e-3	308	5.215893e-3	1.000000e+0	2.187457e-1	7.427611e+0	4.038984e-1	3	6	2.373418e-3	5.000000e-1	.,.,.	TARDBP,TOR1A,TOR1B
GO Biological Process	GO:0016050	vesicle organization	199	6.554172e-4	1.000000e+0	4.254283e-2	1.683370e+0	2.673208e+1	45	2.673208e-2	4.500000e-2	74	2.102406e-6	2.715678e-2	3.669835e-4	2.089016e+0	2.154125e+1	45	320	3.560127e-2	1.406250e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP3D1,ARF1,ARFGEF2,BLOC1S5,C2CD5,CALR,CHMP2A,ENSG00000263620,GOLPH3,GOSR1,HOOK2,HPS4,IST1,KNL1,LMAN1,LRSAM1,PEF1,PICALM,PIK3C3,PREB,RAB1A,RAB34,RAB7A,RBSN,RNF26,SCFD1,SEC16A,SEC23IP,SEC24C,SNX1,SNX5,SPG11,STX10,STX5,SYT11,SYT13,TMED10,TRAPPC2L,TSNARE1,VAMP2,VAV3,VPS11,VPS28,WASHC4
GO Biological Process	GO:0008033	tRNA processing	200	6.572963e-4	1.000000e+0	4.245148e-2	2.504078e+0	6.788925e+0	17	6.788925e-3	1.700000e-2	278	3.939109e-3	1.000000e+0	1.830269e-1	2.036603e+0	8.347233e+0	17	124	1.344937e-2	1.370968e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,ALKBH1,ALKBH8,CDKAL1,ELP4,FARS2,KARS,KIAA0391,MTO1,QTRT1,RPUSD4,TRMT1,TRMT12,TRMT13,TRUB1,TYW3,URM1
GO Biological Process	GO:0002478	antigen processing and presentation of exogenous peptide antigen	201	6.627237e-4	1.000000e+0	4.258906e-2	2.197154e+0	1.001295e+1	22	1.001295e-2	2.200000e-2	283	4.182148e-3	1.000000e+0	1.908862e-1	1.868022e+0	1.124184e+1	21	167	1.661392e-2	1.257485e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP2B1,ARF1,CALR,CAPZA1,CLTC,DCTN4,DYNC1LI2,FCER1G,KIF15,KIF22,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAB7A,RACGAP1,SEC24C
GO Biological Process	GO:0008053	mitochondrial fusion	202	7.210361e-4	1.000000e+0	4.610705e-2	5.767029e+0	1.040397e+0	6	1.040397e-3	6.000000e-3	173	4.092693e-4	1.000000e+0	3.055799e-2	5.570708e+0	1.077062e+0	6	16	4.746835e-3	3.750000e-1	.,.,.,.,.,.	BAK1,BAX,MFF,MFN1,MFN2,MIGA1
GO Biological Process	GO:0006890	retrograde vesicle-mediated transport, Golgi to ER	203	7.950131e-4	1.000000e+0	5.058711e-2	2.460273e+0	6.909801e+0	17	6.909801e-3	1.700000e-2	119	8.428226e-5	1.000000e+0	9.148521e-3	2.934365e+0	5.452628e+0	16	81	1.265823e-2	1.975309e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ARFGAP2,BNIP1,COPA,COPB2,GOLPH3,KIF15,KIF22,NBAS,PICK1,RAB1A,RAB6A,RACGAP1,SCFD1,SCYL1,TMED10,USE1
GO Biological Process	GO:1901524	regulation of macromitophagy	204	7.979388e-4	1.000000e+0	5.052439e-2	7.105876e+0	7.036430e-1	5	7.036430e-4	5.000000e-3	571	3.338920e-2	1.000000e+0	7.553210e-1	4.051424e+0	7.404804e-1	3	11	2.373418e-3	2.727273e-1	.,.,.,.,.	ATPIF1,GBA,HTRA2
GO Biological Process	GO:1902582	single-organism intracellular transport	205	8.626562e-4	1.000000e+0	5.435576e-2	1.468609e+0	4.970689e+1	73	4.970689e-2	7.300000e-2	108	2.308858e-5	2.982352e-1	2.761437e-3	1.658593e+0	4.160153e+1	69	618	5.458861e-2	1.116505e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP3D1,AP3S1,ARF1,ATG4B,ATP5F1,ATP5G2,ATP5J2,BLOC1S5,CHM,CLUAP1,CTNNB1,DNLZ,EXOC4,GDF5,GPN1,IPO11,IPO8,IPO9,MGARP,MKKS,NDUFA13,NPM1,NUP160,NUP188,NUP205,NUP35,NUP88,PEX1,PEX14,PEX19,PEX7,PHB2,PPP1R10,RAB1A,RAB6A,RANBP6,RPAIN,RPL11,RPL12,RPL13A,RPL14,RPL18,RPL23A,RPL35A,RPL5,RPL8,RPS11,RPS18,RPS27,RPS28,SAMM50,SEC24C,SEC62,SPG11,SYT11,SYT13,TIMM22,TIMM29,TIMM44,TIMM50,TOMM22,TOMM40L,TOR1A,TRAK2,TRIP11,TSC1,UBA52,VAMP2,WDR34
GO Biological Process	GO:0051444	negative regulation of ubiquitin-protein transferase activity	206	8.765637e-4	1.000000e+0	5.496395e-2	2.850799e+0	4.560125e+0	13	4.560125e-3	1.300000e-2	277	3.909273e-3	1.000000e+0	1.822963e-1	2.299022e+0	5.654577e+0	13	84	1.028481e-2	1.547619e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	ABL1,ANAPC10,CDC23,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RPL11,RPL5,UBA52
GO Biological Process	GO:1904667	negative regulation of ubiquitin protein ligase activity	207	9.219852e-4	1.000000e+0	5.753277e-2	2.986872e+0	4.017580e+0	12	4.017580e-3	1.200000e-2	307	5.152548e-3	1.000000e+0	2.167930e-1	2.315099e+0	5.183363e+0	12	77	9.493671e-3	1.558442e-1	.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,CDC23,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RPL11,RPL5,UBA52
GO Biological Process	GO:0035751	regulation of lysosomal lumen pH	208	9.551425e-4	1.000000e+0	5.931527e-2	9.439202e+0	4.237646e-1	4	4.237646e-4	4.000000e-3	328	6.532158e-3	1.000000e+0	2.572436e-1	4.951741e+0	8.077968e-1	4	12	3.164557e-3	3.333333e-1	.,.,.,.	ATP6V0C,CCDC115,PPT1,TMEM199
GO Biological Process	GO:0046477	glycosylceramide catabolic process	209	9.689568e-4	1.000000e+0	5.988524e-2	9.402307e+0	4.254275e-1	4	4.254275e-4	4.000000e-3	694	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.,.,.	GALC,GBA
GO Biological Process	GO:0043634	polyadenylation-dependent ncRNA catabolic process	210	1.017985e-3	1.000000e+0	6.261577e-2	1.563322e+1	1.918990e-1	3	1.918990e-4	3.000000e-3	353	8.672872e-3	1.000000e+0	3.173583e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.,.	EXOSC10,EXOSC2,EXOSC8
GO Biological Process	GO:0019882	antigen processing and presentation	211	1.043662e-3	1.000000e+0	6.389091e-2	1.976918e+0	1.315179e+1	26	1.315179e-2	2.600000e-2	322	6.130870e-3	1.000000e+0	2.459393e-1	1.730705e+0	1.386718e+1	24	206	1.898734e-2	1.165049e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP2B1,AP3D1,ARF1,CALR,CAPZA1,CLTC,DCTN4,DYNC1LI2,FCER1G,KIF15,KIF22,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAB34,RAB6A,RAB7A,RACGAP1,SEC24C
GO Biological Process	GO:0006783	heme biosynthetic process	212	1.044207e-3	1.000000e+0	6.362274e-2	6.685327e+0	7.479066e-1	5	7.479066e-4	5.000000e-3	364	9.075323e-3	1.000000e+0	3.220493e-1	3.713805e+0	1.346328e+0	5	20	3.955696e-3	2.500000e-1	.,.,.,.,.	ATPIF1,COX10,IBA57,NFE2L1,UROD
GO Biological Process	GO:0071428	rRNA-containing ribonucleoprotein complex export from nucleus	213	1.127608e-3	1.000000e+0	6.838175e-2	6.569221e+0	7.611252e-1	5	7.611252e-4	5.000000e-3	264	3.201407e-3	1.000000e+0	1.566385e-1	4.642257e+0	1.077062e+0	5	16	3.955696e-3	3.125000e-1	.,.,.,.,.	ABCE1,NOP53,NPM1,NUP88,TSC1
GO Biological Process	GO:0007007	inner mitochondrial membrane organization	214	1.128023e-3	1.000000e+0	6.808726e-2	3.595767e+0	2.502943e+0	9	2.502943e-3	9.000000e-3	208	1.125438e-3	1.000000e+0	6.989078e-2	3.342425e+0	2.692656e+0	9	40	7.120253e-3	2.250000e-1	.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP5J2,DNAJC11,IMMT,NDUFA13,SAMM50,TIMM22,TIMM29
GO Biological Process	GO:0009116	nucleoside metabolic process	215	1.135535e-3	1.000000e+0	6.822189e-2	1.669692e+0	2.515434e+1	42	2.515434e-2	4.200000e-2	193	7.002687e-4	1.000000e+0	4.686721e-2	1.677202e+0	2.504170e+1	42	372	3.322785e-2	1.129032e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ADK,AK9,AMD1,ATP5F1,ATP5G2,ATP5J2,BAD,COQ9,COX10,COX8A,DCAKD,DLG1,ENSG00000249209,ENSG00000256100,FAM20C,HSPA1B,HSPA8,MFN1,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NME3,NUDT3,OARD1,PMPCB,SDHC,UMPS,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Biological Process	GO:0043620	regulation of DNA-templated transcription in response to stress	216	1.172724e-3	1.000000e+0	7.012998e-2	2.304450e+0	7.810973e+0	18	7.810973e-3	1.800000e-2	244	2.549497e-3	1.000000e+0	1.349666e-1	2.122175e+0	8.010651e+0	17	119	1.344937e-2	1.428571e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ARNT,ATF4,CHD6,ELOB,HSF1,NOTCH1,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RBX1,SIRT2,TP53,UBA52
GO Biological Process	GO:1903936	cellular response to sodium arsenite	217	1.201656e-3	1.000000e+0	7.152899e-2	1.475043e+1	2.033839e-1	3	2.033839e-4	3.000000e-3	213	1.156145e-3	1.000000e+0	7.011232e-2	1.114142e+1	2.692656e-1	3	4	2.373418e-3	7.500000e-1	.,.,.	DAXX,HNRNPA1,HSF1
GO Biological Process	GO:0043632	modification-dependent macromolecule catabolic process	218	1.207567e-3	1.000000e+0	7.155111e-2	1.515106e+0	3.960118e+1	60	3.960118e-2	6.000000e-2	114	4.802551e-5	6.203455e-1	5.441627e-3	1.695277e+0	3.480258e+1	59	517	4.667722e-2	1.141199e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,ATE1,AUP1,AURKA,CDC23,CHFR,CRBN,CSNK1A1,CTNNB1,ENSG00000272772,EXOSC10,EXOSC2,EXOSC8,FAF2,FBXL18,FBXL19,FBXO21,FBXO31,FBXO45,GID4,HECTD3,KBTBD4,KCTD10,KLHL11,LONP1,NSFL1C,PCNP,PNPT1,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAD23A,RBX1,RNF216,RNF40,SIRT2,TGFB1I1,TOPORS,TOR1A,TP53,TRIP12,UBA1,UBA52,UBAP1,UBE2G1,UBE2J2,UFD1,USP1,USP15,USP21,USP24,USP31,USP40,USP47,VPS28
GO Biological Process	GO:0000470	maturation of LSU-rRNA	219	1.227144e-3	1.000000e+0	7.237908e-2	5.194371e+0	1.155097e+0	6	1.155097e-3	6.000000e-3	272	3.434761e-3	1.000000e+0	1.631133e-1	3.875275e+0	1.548277e+0	6	23	4.746835e-3	2.608696e-1	.,.,.,.,.,.	BOP1,MRPL1,NOL9,RPF2,RPL7L1,RRP15
GO Biological Process	GO:0007006	mitochondrial membrane organization	220	1.244716e-3	1.000000e+0	7.308180e-2	2.180150e+0	9.173679e+0	20	9.173679e-3	2.000000e-2	190	6.221133e-4	1.000000e+0	4.229388e-2	2.276203e+0	8.347233e+0	19	124	1.503165e-2	1.532258e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATP5F1,ATP5G2,ATP5J2,ATPIF1,BAD,BAK1,BAX,DNAJC11,EYA2,IMMT,MFN1,MFN2,NDUFA13,SAMM50,TIMM22,TIMM29,TIMM50,TOMM22,TP53
GO Biological Process	GO:0090151	establishment of protein localization to mitochondrial membrane	221	1.263512e-3	1.000000e+0	7.384970e-2	6.400466e+0	7.811931e-1	5	7.811931e-4	5.000000e-3	194	7.280916e-4	1.000000e+0	4.847814e-2	6.189676e+0	8.077968e-1	5	12	3.955696e-3	4.166667e-1	.,.,.,.,.	NDUFA13,SAMM50,TIMM22,TIMM29,TOMM22
GO Biological Process	GO:0061418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	222	1.301824e-3	1.000000e+0	7.574622e-2	2.725940e+0	4.768998e+0	13	4.768998e-3	1.300000e-2	233	1.999626e-3	1.000000e+0	1.108548e-1	2.475870e+0	5.250679e+0	13	78	1.028481e-2	1.666667e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	ARNT,ELOB,NOTCH1,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RBX1,SIRT2,UBA52
GO Biological Process	GO:0007041	lysosomal transport	223	1.314942e-3	1.000000e+0	7.616639e-2	2.345993e+0	7.246398e+0	17	7.246398e-3	1.700000e-2	162	2.663999e-4	1.000000e+0	2.124128e-2	2.670602e+0	5.991159e+0	16	89	1.265823e-2	1.797753e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP3D1,ATG14,EHD3,GNPTG,HMGXB4,HOOK2,HSPA8,NAGPA,RAB7A,RBSN,TRAK2,USE1,VPS11,VPS16,VPS52
GO Biological Process	GO:0006259	DNA metabolic process	224	1.342402e-3	1.000000e+0	7.740985e-2	1.424072e+0	5.477250e+1	78	5.477250e-2	7.800000e-2	166	2.907248e-4	1.000000e+0	2.262224e-2	1.483620e+0	5.257411e+1	78	781	6.170886e-2	9.987196e-2	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ABL1,ACTR8,ALKBH1,AP5S1,ATF7IP,BABAM1,BTG2,CDC45,COPS4,COPS6,COPS7B,DCLRE1A,DFFA,DNAJA3,DOT1L,EME2,ERCC6L2,ERI3,ESCO2,ETAA1,EXD2,EYA2,FTO,GATAD2A,GRWD1,GTF2H1,H2AFX,HELQ,HSF1,IGHMBP2,ING4,INO80B,INO80E,KAT7,KIF22,KMT2E,LONP1,MBD2,MCM10,MCM5,MCMBP,METTL4,MGME1,MMS19,MORF4L1,NOP53,NPM1,NSD2,OTUB1,PAGR1,PDS5B,PIAS4,PICK1,RAD23A,RAD51B,RBX1,RFC2,RIF1,RLF,RPA2,RPAIN,RRM1,SFPQ,SMC3,SUPT5H,TATDN1,TERF2IP,TET2,TOP3A,TP53,TRIP12,UBA52,UFD1,USP1,USP47,WDR33,WDR48,ZFYVE26
GO Biological Process	GO:1902075	cellular response to salt	225	1.347562e-3	1.000000e+0	7.736204e-2	1.416838e+1	2.117392e-1	3	2.117392e-4	3.000000e-3	251	2.745269e-3	1.000000e+0	1.412774e-1	8.913133e+0	3.365820e-1	3	5	2.373418e-3	6.000000e-1	.,.,.	DAXX,HNRNPA1,HSF1
GO Biological Process	GO:0060620	regulation of cholesterol import	226	1.365791e-3	1.000000e+0	7.806160e-2	3.757796e+1	5.322269e-2	2	5.322269e-5	2.000000e-3	1765	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.,.	APOA2
GO Biological Process	GO:0048002	antigen processing and presentation of peptide antigen	227	1.429516e-3	1.000000e+0	8.134387e-2	2.066356e+0	1.064676e+1	22	1.064676e-2	2.200000e-2	345	8.117403e-3	1.000000e+0	3.039203e-1	1.762484e+0	1.191500e+1	21	177	1.661392e-2	1.186441e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AP1G1,AP2B1,ARF1,CALR,CAPZA1,CLTC,DCTN4,DYNC1LI2,FCER1G,KIF15,KIF22,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAB7A,RACGAP1,SEC24C
GO Biological Process	GO:0000338	protein deneddylation	228	1.434233e-3	1.000000e+0	8.125433e-2	8.443865e+0	4.737167e-1	4	4.737167e-4	4.000000e-3	261	3.089150e-3	1.000000e+0	1.528833e-1	5.942089e+0	6.731640e-1	4	10	3.164557e-3	4.000000e-1	.,.,.,.	COPS4,COPS6,COPS7B,TOR1A
GO Biological Process	GO:0019076	viral release from host cell	229	1.467274e-3	1.000000e+0	8.276322e-2	1.375022e+1	2.181783e-1	3	2.181783e-4	3.000000e-3	694	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.,.	IST1,RAB7A
GO Biological Process	GO:0032057	negative regulation of translational initiation in response to stress	230	1.492939e-3	1.000000e+0	8.384475e-2	1.366647e+1	2.195154e-1	3	2.195154e-4	3.000000e-3	941	7.581990e-2	1.000000e+0	1.000000e+0	4.244349e+0	4.712148e-1	2	7	1.582278e-3	2.857143e-1	.,.,.	ATF4,EIF2B5
GO Biological Process	GO:0044801	single-organism membrane fusion	231	1.512374e-3	1.000000e+0	8.456855e-2	2.019264e+0	1.139029e+1	23	1.139029e-2	2.300000e-2	115	5.288316e-5	6.830918e-1	5.939929e-3	2.458058e+0	9.356979e+0	23	139	1.819620e-2	1.654676e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	BAK1,BAX,BNIP1,C2CD5,CALR,ENSG00000263620,GOSR1,MFF,MFN1,MFN2,MIGA1,RAB34,RAB7A,RBSN,SPG11,STX10,STX5,SYT11,SYT13,TSNARE1,VAMP2,VAV3,VPS11
GO Biological Process	GO:0051029	rRNA transport	232	1.655048e-3	1.000000e+0	9.214765e-2	1.317842e+1	2.276449e-1	3	2.276449e-4	3.000000e-3	308	5.215893e-3	1.000000e+0	2.187457e-1	7.427611e+0	4.038984e-1	3	6	2.373418e-3	5.000000e-1	.,.,.	NPM1,PNPT1,TSC1
GO Biological Process	GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	233	1.673704e-3	1.000000e+0	9.278641e-2	5.999356e+0	8.334228e-1	5	8.334228e-4	5.000000e-3	240	2.328864e-3	1.000000e+0	1.253414e-1	4.951741e+0	1.009746e+0	5	15	3.955696e-3	3.333333e-1	.,.,.,.,.	PMPCB,UQCR10,UQCRC1,UQCRH,UQCRHL
GO Biological Process	GO:0016139	glycoside catabolic process	234	1.704004e-3	1.000000e+0	9.406248e-2	1.304341e+1	2.300012e-1	3	2.300012e-4	3.000000e-3	2608	4.274308e-1	1.000000e+0	1.000000e+0	1.856903e+0	5.385312e-1	1	8	7.911392e-4	1.250000e-1	.,.,.	GBA
GO Biological Process	GO:0043486	histone exchange	235	1.731249e-3	1.000000e+0	9.515976e-2	3.123532e+0	3.201504e+0	10	3.201504e-3	1.000000e-2	413	1.330055e-2	1.000000e+0	4.159884e-1	2.345561e+0	3.837035e+0	9	57	7.120253e-3	1.578947e-1	.,.,.,.,.,.,.,.,.,.	CENPK,CENPL,CENPO,KNL1,NPM1,OIP5,PTMA,RSF1,ZNHIT1
GO Biological Process	GO:1904666	regulation of ubiquitin protein ligase activity	236	1.756075e-3	1.000000e+0	9.611534e-2	2.633425e+0	4.936537e+0	13	4.936537e-3	1.300000e-2	351	8.502348e-3	1.000000e+0	3.128913e-1	2.099107e+0	6.193109e+0	13	92	1.028481e-2	1.413043e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,CDC23,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RAB1A,RPL11,RPL5,UBA52
GO Biological Process	GO:1905165	regulation of lysosomal protein catabolic process	237	1.760208e-3	1.000000e+0	9.593505e-2	1.289465e+1	2.326547e-1	3	2.326547e-4	3.000000e-3	2201	3.417650e-1	1.000000e+0	1.000000e+0	2.475870e+0	4.038984e-1	1	6	7.911392e-4	1.666667e-1	.,.,.	GBA
GO Biological Process	GO:0043623	cellular protein complex assembly	238	1.786671e-3	1.000000e+0	9.696819e-2	1.540189e+0	3.376210e+1	52	3.376210e-2	5.200000e-2	111	2.901793e-5	3.748246e-1	3.376798e-3	1.820493e+0	2.746509e+1	50	408	3.955696e-2	1.225490e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,AP2B1,ATF1,ATPAF2,CALR,CCDC151,CHMP2A,CLTC,COX10,CSNK2B,DIAPH1,DMAC2,DNAAF5,ECSIT,HSF1,IMMP1L,LONP1,LYRM7,MBD2,MKKS,NDUFA13,NDUFA5,NDUFA7,NDUFA9,NDUFAF6,NDUFB1,NDUFB5,NDUFB9,NDUFC1,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NUP205,OXA1L,PFDN6,PICALM,PSMD5,RBX1,SAMM50,TBCC,TM9SF4,TMEM199,TTC17,TUBGCP3,UQCC2,UQCR10,ZNF207
GO Biological Process	GO:1903364	positive regulation of cellular protein catabolic process	239	1.824299e-3	1.000000e+0	9.859611e-2	1.803725e+0	1.663225e+1	30	1.663225e-2	3.000000e-2	164	2.826373e-4	1.000000e+0	2.226113e-2	2.056877e+0	1.312670e+1	27	195	2.136076e-2	1.384615e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ANAPC10,ATPIF1,AURKA,CDC23,CHFR,CSNK1A1,EZR,GBA,HSPBP1,NOP53,PSMB4,PSMB5,PSMB6,PSMB7,PSMC3,PSMD1,PSMD5,RACK1,RAD23A,RBX1,RNF114,RNF40,SIRT2,SOCS5,UBA52,UQCC2,VPS11
GO Biological Process	GO:0035966	response to topologically incorrect protein	240	1.849809e-3	1.000000e+0	9.955826e-2	2.022954e+0	1.087519e+1	22	1.087519e-2	2.200000e-2	450	1.877671e-2	1.000000e+0	5.389750e-1	1.650580e+0	1.211695e+1	20	180	1.582278e-2	1.111111e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ASNA1,ATF4,BAK1,BAX,CALR,CXXC1,DAXX,FAF2,HSF1,HSPA8,MANF,MFN2,MYDGF,PREB,SEC62,TOR1A,TOR1B,UBE2J2,UFD1,ZBTB17
GO Biological Process	GO:0098781	ncRNA transcription	241	1.849994e-3	1.000000e+0	9.915507e-2	2.617489e+0	4.966593e+0	13	4.966593e-3	1.300000e-2	351	8.502348e-3	1.000000e+0	3.128913e-1	2.099107e+0	6.193109e+0	13	92	1.028481e-2	1.413043e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	CCNK,ELL,GTF2E1,GTF3C2,GTF3C6,ICE1,POU2F2,RPRD2,SP1,TAF5,TAF6,TAF8,ZNF143
GO Biological Process	GO:0002352	B cell negative selection	242	1.908015e-3	1.000000e+0	1.018423e-1	3.168928e+1	6.311282e-2	2	6.311282e-5	2.000000e-3	290	4.528154e-3	1.000000e+0	2.016902e-1	1.485522e+1	1.346328e-1	2	2	1.582278e-3	1.000000e+0	.,.	BAK1,BAX
