# GREAT version 4.0.4	Species assembly: hg38	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
Human Phenotype	HP:0004963	Calcification of the aorta	50	1.349830e-3	1.000000e+0	1.793384e-1	1.416000e+1	2.118644e-1	3	2.118644e-4	3.000000e-3	870	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.,.,.	GBA
Human Phenotype	HP:0001404	Hepatocellular necrosis	51	1.374816e-3	1.000000e+0	1.790765e-1	5.078259e+0	1.181507e+0	6	1.181507e-3	6.000000e-3	72	8.442869e-4	1.000000e+0	7.789719e-2	4.951741e+0	1.211695e+0	6	18	4.746835e-3	3.333333e-1	.,.,.,.,.,.	COX10,NDUFA9,NDUFAF6,NDUFS3,NDUFS4,NDUFS7
Human Phenotype	HP:0003378	Axonal degeneration/regeneration	52	1.466586e-3	1.000000e+0	1.873564e-1	8.392100e+0	4.766387e-1	4	4.766387e-4	4.000000e-3	146	8.672872e-3	1.000000e+0	3.946157e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.,.,.	MFN2,MPZ,RAB7A
Human Phenotype	HP:0006748	Adrenal pheochromocytoma	53	1.570587e-3	1.000000e+0	1.968568e-1	3.499691e+1	5.714790e-2	2	5.714790e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0006737	Extraadrenal pheochromocytoma	53	1.570587e-3	1.000000e+0	1.968568e-1	3.499691e+1	5.714790e-2	2	5.714790e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0000740	Episodic paroxysmal anxiety	53	1.570587e-3	1.000000e+0	1.968568e-1	3.499691e+1	5.714790e-2	2	5.714790e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0002331	Recurrent paroxysmal headache	53	1.570587e-3	1.000000e+0	1.968568e-1	3.499691e+1	5.714790e-2	2	5.714790e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0001176	Large hands	57	1.716542e-3	1.000000e+0	2.000524e-1	4.857463e+0	1.235213e+0	6	1.235213e-3	6.000000e-3	51	2.711919e-4	1.000000e+0	3.532407e-2	5.942089e+0	1.009746e+0	6	15	4.746835e-3	4.000000e-1	.,.,.,.,.,.	BSCL2,KDM5C,PHF8,PIGL,SDHB,SDHC
Human Phenotype	HP:0002113	Pulmonary infiltrates	58	1.777273e-3	1.000000e+0	2.035590e-1	1.285072e+1	2.334499e-1	3	2.334499e-4	3.000000e-3	870	1.886691e-1	1.000000e+0	1.000000e+0	4.951741e+0	2.019492e-1	1	3	7.911392e-4	3.333333e-1	.,.,.	GBA
Human Phenotype	HP:0001265	Hyporeflexia	59	1.946167e-3	1.000000e+0	2.191252e-1	1.816537e+0	1.596444e+1	29	1.596444e-2	2.900000e-2	46	2.007678e-4	1.000000e+0	2.899349e-2	2.099953e+0	1.285743e+1	27	191	2.136076e-2	1.413613e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACO2,DARS2,DCAF8,EMC1,FBXO38,FIG4,FKRP,IGHMBP2,KARS,LRSAM1,MED25,MFN2,MGME1,MPZ,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,PEX1,PEX7,PMPCA,PNPLA6,PNPT1,RAB7A,SCYL1
Human Phenotype	HP:0001638	Cardiomyopathy	60	1.976241e-3	1.000000e+0	2.188028e-1	1.756155e+0	1.822162e+1	32	1.822162e-2	3.200000e-2	44	1.934991e-4	1.000000e+0	2.921397e-2	1.964327e+0	1.629057e+1	32	242	2.531646e-2	1.322314e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,AIP,ALG1,ATPAF2,BSCL2,COQ4,COX10,DCAF8,DOLK,FASTKD2,FIG4,FKRP,FTO,MGME1,MRPL3,MRPL44,MRPS22,MTO1,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NEU1,PCCB,PEX7,PIGT,SHOC2,TMEM126A,TRIP4,YARS2
Human Phenotype	HP:0003384	Peripheral axonal atrophy	61	2.026967e-3	1.000000e+0	2.207400e-1	1.226611e+1	2.445764e-1	3	2.445764e-4	3.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.,.	MFN2,RAB7A
Human Phenotype	HP:0001311	Abnormal nervous system electrophysiology	62	2.160915e-3	1.000000e+0	2.315316e-1	1.763715e+0	1.757654e+1	31	1.757654e-2	3.100000e-2	42	1.680704e-4	1.000000e+0	2.658313e-2	2.157742e+0	1.204964e+1	26	179	2.056962e-2	1.452514e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,ALG3,AP3D1,ARFGEF2,ATXN10,CACNA1A,CHD2,DCAF8,DOLK,FARS2,FBXO38,FIG4,GALC,HCFC1,IGHMBP2,LARS2,MED25,MFF,MFN2,MPZ,NSD2,PIGT,PLA2G6,PNPT1,PPT1,RAB7A
Human Phenotype	HP:0002795	Functional respiratory abnormality	63	2.169445e-3	1.000000e+0	2.287559e-1	1.487161e+0	3.900049e+1	58	3.900049e-2	5.800000e-2	23	2.229950e-5	1.481356e-1	6.440677e-3	1.769984e+0	3.163871e+1	56	470	4.430380e-2	1.191489e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,BBS1,CALR,CCDC151,CCDC174,COQ4,COQ9,COX10,DNAAF5,EXOSC8,FASTKD2,FIG4,FKRP,GALNS,GBA,HTRA2,IGHMBP2,ISCU,KAT6A,LARS2,LRBA,LYRM4,LYRM7,MFN2,MGME1,MKKS,MRPL3,NAGS,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NFU1,NOTCH1,PCCB,PEPD,PEX7,PIGT,PLPBP,POGLUT1,RPGRIP1L,RPS28,SARS2,SLC25A26,SPG11,TARDBP,TRIP4,UBA1,UBE3B,WDR34,YARS2
Human Phenotype	HP:0004382	Mitral valve calcification	64	2.288943e-3	1.000000e+0	2.375851e-1	1.174782e+1	2.553665e-1	3	2.553665e-4	3.000000e-3	1072	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.,.,.	GBA
Human Phenotype	HP:0008482	Asymmetry of spinal facet joints	65	2.303077e-3	1.000000e+0	2.353745e-1	2.878282e+1	6.948589e-2	2	6.948589e-5	2.000000e-3	656	1.301046e-1	1.000000e+0	1.000000e+0	7.427611e+0	1.346328e-1	1	2	7.911392e-4	5.000000e-1	.,.	FUZ
Human Phenotype	HP:0001810	Dystrophic toenail	66	2.304115e-3	1.000000e+0	2.319127e-1	1.172025e+1	2.559673e-1	3	2.559673e-4	3.000000e-3	334	5.663503e-2	1.000000e+0	1.000000e+0	4.951741e+0	4.038984e-1	2	6	1.582278e-3	3.333333e-1	.,.,.	NOTCH1,RAB7A
Human Phenotype	HP:0001637	Abnormal myocardium morphology	67	2.533253e-3	1.000000e+0	2.511701e-1	1.727274e+0	1.852630e+1	32	1.852630e-2	3.200000e-2	50	2.613848e-4	1.000000e+0	3.472758e-2	1.932387e+0	1.655983e+1	32	246	2.531646e-2	1.300813e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,AIP,ALG1,ATPAF2,BSCL2,COQ4,COX10,DCAF8,DOLK,FASTKD2,FIG4,FKRP,FTO,MGME1,MRPL3,MRPL44,MRPS22,MTO1,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NEU1,PCCB,PEX7,PIGT,SHOC2,TMEM126A,TRIP4,YARS2
Human Phenotype	HP:0030074	Chemodectoma	68	2.640382e-3	1.000000e+0	2.579420e-1	2.683679e+1	7.452456e-2	2	7.452456e-5	2.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0003001	Glomus jugular tumor	68	2.640382e-3	1.000000e+0	2.579420e-1	2.683679e+1	7.452456e-2	2	7.452456e-5	2.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0008629	Pulsatile tinnitus	68	2.640382e-3	1.000000e+0	2.579420e-1	2.683679e+1	7.452456e-2	2	7.452456e-5	2.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	SDHB,SDHC
Human Phenotype	HP:0012347	Abnormal protein N-linked glycosylation	71	2.664184e-3	1.000000e+0	2.492701e-1	5.382707e+0	9.289007e-1	5	9.289007e-4	5.000000e-3	153	1.126354e-2	1.000000e+0	4.890438e-1	3.536958e+0	1.413644e+0	5	21	3.955696e-3	2.380952e-1	.,.,.,.,.	ALG1,ALG3,COG1,DOLK,TMEM199
Human Phenotype	HP:0031466	Impairment in personality functioning	72	2.695261e-3	1.000000e+0	2.486753e-1	1.868108e+0	1.338252e+1	25	1.338252e-2	2.500000e-2	47	2.125696e-4	1.000000e+0	3.004468e-2	2.247830e+0	1.023209e+1	23	152	1.819620e-2	1.513158e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,AIP,ARMC5,ATXN10,CACNA1A,COX10,EIF2B5,FGF14,GBA,KNL1,KPTN,NDUFA9,NDUFAF6,NDUFS3,NDUFS4,NDUFS7,NR3C1,PLA2G6,PPT1,SDHB,SDHC,TARDBP,TOR1A
Human Phenotype	HP:0002605	Hepatic necrosis	73	2.955969e-3	1.000000e+0	2.689932e-1	4.348915e+0	1.379654e+0	6	1.379654e-3	6.000000e-3	106	2.689952e-3	1.000000e+0	1.685788e-1	4.051424e+0	1.480961e+0	6	22	4.746835e-3	2.727273e-1	.,.,.,.,.,.	COX10,NDUFA9,NDUFAF6,NDUFS3,NDUFS4,NDUFS7
Human Phenotype	HP:0025321	Copper accumulation in liver	74	3.281901e-3	1.000000e+0	2.946171e-1	3.042017e+2	3.287293e-3	1	3.287293e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	CCDC115
Human Phenotype	HP:0000543	Optic disc pallor	75	3.295334e-3	1.000000e+0	2.918787e-1	2.444063e+0	5.319012e+0	13	5.319012e-3	1.300000e-2	70	8.152956e-4	1.000000e+0	7.737155e-2	2.719970e+0	4.779464e+0	13	71	1.028481e-2	1.830986e-1	.,.,.,.,.,.,.,.,.,.,.,.,.	IDH3B,LYRM7,MFN2,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,PEX1,RTN4IP1,TMEM126A,UBE3B
Human Phenotype	HP:0200024	Premature chromatid separation	76	3.528472e-3	1.000000e+0	3.084163e-1	2.312348e+1	8.649219e-2	2	8.649219e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	ESCO2,TSC1
Human Phenotype	HP:0006119	Proximal tapering of metacarpals	77	3.531522e-3	1.000000e+0	3.046740e-1	2.311320e+1	8.653065e-2	2	8.653065e-5	2.000000e-3	162	1.297572e-2	1.000000e+0	5.320846e-1	9.903481e+0	2.019492e-1	2	3	1.582278e-3	6.666667e-1	.,.	GALNS,GUSB
Human Phenotype	HP:0001790	Nonimmune hydrops fetalis	78	3.569748e-3	1.000000e+0	3.040235e-1	6.544256e+0	6.112230e-1	4	6.112230e-4	4.000000e-3	763	1.423070e-1	1.000000e+0	1.000000e+0	2.971044e+0	6.731640e-1	2	10	1.582278e-3	2.000000e-1	.,.,.,.	ALG1,GBA
Human Phenotype	HP:0000605	Supranuclear gaze palsy	79	3.598744e-3	1.000000e+0	3.026134e-1	5.012587e+0	9.974889e-1	5	9.974889e-4	5.000000e-3	502	7.543145e-2	1.000000e+0	9.981895e-1	2.971044e+0	1.009746e+0	3	15	2.373418e-3	2.000000e-1	.,.,.,.,.	GBA,PLA2G6,ROBO3
Human Phenotype	HP:0001789	Hydrops fetalis	80	3.812132e-3	1.000000e+0	3.165499e-1	2.991367e+0	3.008658e+0	9	3.008658e-3	9.000000e-3	129	4.676452e-3	1.000000e+0	2.408192e-1	3.249580e+0	2.154125e+0	7	32	5.537975e-3	2.187500e-1	.,.,.,.,.,.,.,.,.	ALG1,FIG4,GBA,GUSB,NEU1,SLC17A5,TRIP11
Human Phenotype	HP:0002493	Upper motor neuron dysfunction	81	3.834710e-3	1.000000e+0	3.144936e-1	1.390267e+0	5.106932e+1	71	5.106932e-2	7.100000e-2	12	2.548671e-6	1.693082e-2	1.410902e-3	1.770311e+0	3.897619e+1	69	579	5.458861e-2	1.191710e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AARS2,ACP2,ALG3,AP4S1,ARFGEF2,ATXN10,B3GALT6,BSCL2,CACNA1A,CLPB,COQ9,COX10,CTNNB1,DARS2,DBT,EIF2B5,EMC1,EXOSC8,FARS2,FIG4,FTO,GALC,GBA,HTRA2,IBA57,KATNB1,KDM5C,KYNU,LYRM7,MED25,MFF,MFN2,MRPS22,MTO1,NACC1,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NEU1,PCCB,PDHX,PEX7,PLA2G6,PLPBP,PMPCA,PNPLA6,PPP1R15B,PPT1,RBM28,RPGRIP1L,SCYL1,SLC17A5,SPG11,STAMBP,SUMF1,TARDBP,TCTN2,TOR1A,TSC1,VAC14,VPS11,WASHC4,ZFYVE26
Human Phenotype	HP:0012358	Abnormal protein O-linked glycosylation	82	3.962622e-3	1.000000e+0	3.210207e-1	2.518583e+2	3.970486e-3	1	3.970486e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	TMEM199
Human Phenotype	HP:0002921	Abnormality of the cerebrospinal fluid	83	4.200890e-3	1.000000e+0	3.362230e-1	1.683922e+0	1.840940e+1	31	1.840940e-2	3.100000e-2	60	4.815224e-4	1.000000e+0	5.331256e-2	1.962010e+0	1.427108e+1	28	212	2.215190e-2	1.320755e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	COX10,ESCO2,FAM20C,FASTKD2,FKRP,FTO,FUZ,GALC,GBA,GUSB,HTRA2,MPZ,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NSD2,PEX19,PEX7,PIGV,SLC17A5,SUMF1,TP53
Human Phenotype	HP:0000762	Decreased nerve conduction velocity	84	4.229645e-3	1.000000e+0	3.344944e-1	2.283957e+0	6.129713e+0	14	6.129713e-3	1.400000e-2	92	2.025432e-3	1.000000e+0	1.462494e-1	2.583517e+0	4.644831e+0	12	69	9.493671e-3	1.739130e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATXN10,DCAF8,FBXO38,FIG4,GALC,IGHMBP2,MED25,MFN2,MPZ,PLA2G6,PNPT1,RAB7A
Human Phenotype	HP:0001399	Hepatic failure	85	4.530837e-3	1.000000e+0	3.540982e-1	2.451621e+0	4.894720e+0	12	4.894720e-3	1.200000e-2	143	8.030374e-3	1.000000e+0	3.730474e-1	2.396003e+0	4.173617e+0	10	62	7.911392e-3	1.612903e-1	.,.,.,.,.,.,.,.,.,.,.,.	CCDC115,GBA,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,PEX19,SCYL1
Human Phenotype	HP:0100630	Neoplasia of the nasopharynx	86	4.640168e-3	1.000000e+0	3.584260e-1	2.150096e+2	4.650956e-3	1	4.650956e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	TP53
Human Phenotype	HP:0008683	Enlarged labia minora	87	4.671463e-3	1.000000e+0	3.566957e-1	9.093582e+0	3.299030e-1	3	3.299030e-4	3.000000e-3	124	4.528154e-3	1.000000e+0	2.425849e-1	1.485522e+1	1.346328e-1	2	2	1.582278e-3	1.000000e+0	.,.,.	ESCO2,KAT6B
Human Phenotype	HP:0000969	Edema	88	4.936725e-3	1.000000e+0	3.726666e-1	1.779196e+0	1.405129e+1	25	1.405129e-2	2.500000e-2	67	6.449701e-4	1.000000e+0	6.394830e-2	2.083354e+0	1.103989e+1	23	164	1.819620e-2	1.402439e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	AIP,ALG1,DBT,FIG4,GBA,GUSB,LAMB2,MKKS,MRPS22,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NEU1,PDSS2,PRPF8,PTPRO,RBM8A,SLC17A5,SUMF1,TRIP11
Human Phenotype	HP:0001347	Hyperreflexia	89	5.217691e-3	1.000000e+0	3.894508e-1	1.548659e+0	2.582879e+1	40	2.582879e-2	4.000000e-2	43	1.686486e-4	1.000000e+0	2.605425e-2	1.856903e+0	2.046418e+1	38	304	3.006329e-2	1.250000e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ALG3,AP4S1,ATXN10,BSCL2,CACNA1A,COQ9,COX10,DARS2,FARS2,GALC,GBA,KATNB1,KDM5C,LYRM7,MFF,MFN2,NDUFA9,NDUFAF6,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NDUFS7,NEU1,PLA2G6,PLPBP,PMPCA,PNPLA6,PPP1R15B,RPGRIP1L,SCYL1,SPG11,SUMF1,TCTN2,VAC14,ZFYVE26
Human Phenotype	HP:0009110	Diaphragmatic eventration	90	5.354097e-3	1.000000e+0	3.951918e-1	8.653797e+0	3.466686e-1	3	3.466686e-4	3.000000e-3	146	8.672872e-3	1.000000e+0	3.946157e-1	6.366524e+0	4.712148e-1	3	7	2.373418e-3	4.285714e-1	.,.,.	IGHMBP2,PLOD3,TRIP4
Human Phenotype	HP:0003444	EMG: chronic denervation signs	91	5.632139e-3	1.000000e+0	4.111461e-1	8.495540e+0	3.531265e-1	3	3.531265e-4	3.000000e-3	132	5.215893e-3	1.000000e+0	2.624938e-1	7.427611e+0	4.038984e-1	3	6	2.373418e-3	5.000000e-1	.,.,.	DCAF8,FBXO38,PLA2G6
Human Phenotype	HP:0002460	Distal muscle weakness	92	5.668656e-3	1.000000e+0	4.093139e-1	2.137426e+0	7.017786e+0	15	7.017786e-3	1.500000e-2	134	5.307758e-3	1.000000e+0	2.631301e-1	2.219746e+0	5.856527e+0	13	87	1.028481e-2	1.494253e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	BSCL2,DCAF8,FIG4,IGHMBP2,LRSAM1,MED25,MFN2,MPZ,PABPN1,PNPLA6,RAB7A,SPG11,TIA1
Human Phenotype	HP:0003134	Abnormality of peripheral nerve conduction	93	5.699211e-3	1.000000e+0	4.070953e-1	2.204642e+0	6.350238e+0	14	6.350238e-3	1.400000e-2	105	2.599333e-3	1.000000e+0	1.644511e-1	2.510742e+0	4.779464e+0	12	71	9.493671e-3	1.690141e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.	ATXN10,DCAF8,FBXO38,FIG4,GALC,IGHMBP2,MED25,MFN2,MPZ,PLA2G6,PNPT1,RAB7A
Human Phenotype	HP:0011883	Abnormal platelet granules	94	5.939718e-3	1.000000e+0	4.197611e-1	1.766587e+1	1.132126e-1	2	1.132126e-4	2.000000e-3	218	2.479530e-2	1.000000e+0	7.555742e-1	7.427611e+0	2.692656e-1	2	4	1.582278e-3	5.000000e-1	.,.	GFI1B,HPS4
Human Phenotype	HP:0008828	Delayed proximal femoral epiphyseal ossification	95	6.263520e-3	1.000000e+0	4.379849e-1	1.591546e+2	6.283199e-3	1	6.283199e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	B3GALT6
Human Phenotype	HP:0008818	Large iliac wings	95	6.263520e-3	1.000000e+0	4.379849e-1	1.591546e+2	6.283199e-3	1	6.283199e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	B3GALT6
Human Phenotype	HP:0001254	Lethargy	97	6.362613e-3	1.000000e+0	4.357406e-1	2.109185e+0	7.111752e+0	15	7.111752e-3	1.500000e-2	57	4.416893e-4	1.000000e+0	5.147618e-2	2.652718e+0	5.654577e+0	15	84	1.186709e-2	1.785714e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACADSB,DBT,EIF2B5,GK,LYRM7,MMADHC,NAGS,NDUFB9,NDUFS1,NDUFS2,NDUFS3,NDUFS4,NDUFS6,NFU1,PCCB
Human Phenotype	HP:0000623	Supranuclear ophthalmoplegia	98	7.021290e-3	1.000000e+0	4.759432e-1	7.836491e+0	3.828244e-1	3	3.828244e-4	3.000000e-3	1072	2.432937e-1	1.000000e+0	1.000000e+0	3.713805e+0	2.692656e-1	1	4	7.911392e-4	2.500000e-1	.,.,.	GBA
Human Phenotype	HP:0002680	J-shaped sella turcica	99	7.047957e-3	1.000000e+0	4.729250e-1	7.825573e+0	3.833585e-1	3	3.833585e-4	3.000000e-3	172	1.318750e-2	1.000000e+0	5.093289e-1	5.570708e+0	5.385312e-1	3	8	2.373418e-3	3.750000e-1	.,.,.	GUSB,PLOD3,SLC17A5
Human Phenotype	HP:0006530	Interstitial pulmonary abnormality	100	7.479210e-3	1.000000e+0	4.968439e-1	5.287969e+0	7.564341e-1	4	7.564341e-4	4.000000e-3	1202	2.934298e-1	1.000000e+0	1.000000e+0	1.856903e+0	1.077062e+0	2	16	1.582278e-3	1.250000e-1	.,.,.,.	AP3D1,GBA
Human Phenotype	HP:0000967	Petechiae	101	7.542786e-3	1.000000e+0	4.961062e-1	5.274868e+0	7.583128e-1	4	7.583128e-4	4.000000e-3	1165	2.677974e-1	1.000000e+0	1.000000e+0	1.980696e+0	1.009746e+0	2	15	1.582278e-3	1.333333e-1	.,.,.,.	GBA,PEPD
Human Phenotype	HP:0006127	Long proximal phalanx of finger	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0006454	Delayed patellar ossification	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0012296	Slender distal phalanx of finger	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0012299	Long distal phalanx of finger	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0008457	Caudal interpedicular narrowing	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0006016	Delayed phalangeal epiphyseal ossification	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0005008	Large joint dislocations	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0012297	Slender proximal phalanx of finger	102	7.581243e-3	1.000000e+0	4.937470e-1	1.314044e+2	7.610098e-3	1	7.610098e-6	1.000000e-3	381	6.731640e-2	1.000000e+0	1.000000e+0	1.485522e+1	6.731640e-2	1	1	7.911392e-4	1.000000e+0	.	KIF22
Human Phenotype	HP:0002059	Cerebral atrophy	110	7.800715e-3	1.000000e+0	4.710923e-1	1.582640e+0	2.085124e+1	33	2.085124e-2	3.300000e-2	38	1.239006e-4	8.230717e-1	2.165978e-2	2.037663e+0	1.521351e+1	31	226	2.452532e-2	1.371681e-1	.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.	ACO2,ADK,ALG1,ALG3,AP3D1,BSCL2,CLPB,COQ9,EMC1,EXOSC8,FARS2,GALC,GBA,HTRA2,IBA57,LYRM7,MMADHC,NACC1,PCCB,PEX19,PEX7,PIGL,PIGT,PLA2G6,PPT1,PUF60,RNF216,SLC17A5,SPG11,STAMBP,SUMF1
Human Phenotype	HP:0002756	Pathologic fracture	111	7.817691e-3	1.000000e+0	4.678642e-1	3.541227e+0	1.694328e+0	6	1.694328e-3	6.000000e-3	372	6.498543e-2	1.000000e+0	1.000000e+0	2.583517e+0	1.548277e+0	4	23	3.164557e-3	1.739130e-1	.,.,.,.,.,.	B3GALT6,GBA,GK,PLOD3
